행번호,도메인명,논리 데이터 유형,분류어,유형,대표 여부,정의내용
1870,해군구역코드_C6,고정길이문자형,해군구역코드,코드,Y,생략
1871,해군부대유형코드_C2,고정길이문자형,해군부대유형코드,코드,Y,생략
1872,해군성분작전종류코드_C3,고정길이문자형,해군성분작전종류코드,코드,Y,생략
1873,해군수집정보분류코드_C2,고정길이문자형,해군수집정보분류코드,코드,Y,생략
1874,해군유도탄임무수행진행상태코드_C1,고정길이문자형,해군유도탄임무수행진행상태코드,코드,Y,생략
1875,해군지역코드_C2,고정길이문자형,해군지역코드,코드,Y,생략
1876,해군표적구분코드_C2,고정길이문자형,해군표적구분코드,코드,Y,생략
1877,해변번호_V3,가변길이문자형,해변번호,번호,Y,생략
1878,해병대장비항목코드_C2,고정길이문자형,해병대장비항목코드,코드,Y,생략
1879,해병대탄종코드_C8,고정길이문자형,해병대탄종코드,코드,Y,생략
1880,해병부대구분코드_C2,고정길이문자형,해병부대구분코드,코드,Y,생략
1881,해병제대구분코드_C2,고정길이문자형,해병제대구분코드,코드,Y,생략
1882,해병지원작전형태코드_C2,고정길이문자형,해병지원작전형태코드,코드,Y,생략
1883,해상박명종_V6,가변길이문자형,해상박명종,시간,Y,생략
1884,해상박명초_V6,가변길이문자형,해상박명초,시간,Y,생략
1885,해상수송지원장비구분코드_C2,고정길이문자형,해상수송지원장비구분코드,코드,Y,생략
1886,해상함대유형코드_C1,고정길이문자형,해상함대유형코드,코드,Y,생략
1887,해상항공작전구분코드_C1,고정길이문자형,해상항공작전구분코드,코드,Y,생략
1888,해상항적국가코드_C2,고정길이문자형,해상항적국가코드,코드,Y,생략
1889,해상항적표적임무코드_C2,고정길이문자형,해상항적표적임무코드,코드,Y,생략
1890,해상항적표적종류코드_C3,고정길이문자형,해상항적표적종류코드,코드,Y,생략
1891,해상항적표적하위범주코드_C2,고정길이문자형,해상항적표적하위범주코드,코드,Y,생략
1892,해상항적피아식별코드_C1,고정길이문자형,해상항적피아식별코드,코드,N,생략
1893,해안구분코드_C1,고정길이문자형,해안구분코드,코드,Y,생략
1894,해역코드_C4,고정길이문자형,해역코드,코드,Y,생략
1895,해외인물구분코드_C1,고정길이문자형,해외인물구분코드,코드,Y,생략
1896,해지해제구분코드_C1,고정길이문자형,해지해제구분코드,코드,Y,생략
1897,핵구분코드_C1,고정길이문자형,핵구분코드,코드,Y,생략
1898,핵무기위력유형코드_C1,고정길이문자형,핵무기위력유형코드,코드,Y,생략
1899,핵예상오염수준단위코드_C2,고정길이문자형,핵예상오염수준단위코드,코드,Y,생략
1900,"핵위력_F9,5",실수,핵위력,비율,Y,생략
1901,핵투발용기유형코드_C2,고정길이문자형,핵투발용기유형코드,코드,Y,생략
1902,행군간격구분코드_C1,고정길이문자형,행군간격구분코드,코드,Y,생략
1903,행번호_I10,정수,행번호,번호,Y,생략
1904,행정구역단위코드_C1,고정길이문자형,행정구역단위코드,코드,Y,생략
1905,향후주체코드_C2,고정길이문자형,향후주체코드,코드,Y,생략
1906,헬기기종번호_V20,가변길이문자형,헬기기종번호,번호,Y,생략
1907,혈압_F3,실수,혈압,비율,Y,생략
1908,혈액형코드_C1,고정길이문자형,혈액형코드,코드,Y,생략
1909,협약번호_V6,가변길이문자형,협약번호,번호,Y,생략
1910,협정번호_V20,가변길이문자형,협정번호,번호,Y,생략
1911,형번호_V15,가변길이문자형,형번호,번호,Y,생략
1912,형상번호_V20,가변길이문자형,형상번호,번호,Y,생략
1913,형식번호_V20,가변길이문자형,형식번호,번호,Y,생략
1914,형식승인번호_V17,가변길이문자형,형식승인번호,번호,Y,생략
1915,형태정의번호_V20,가변길이문자형,형태정의번호,번호,Y,생략
1916,호봉_V10,가변길이문자형,호봉,비율,Y,생략
1917,호봉코드_C2,고정길이문자형,호봉코드,코드,Y,생략
1918,호수_V20,가변길이문자형,호수,식별자,Y,생략
1919,호수_V40,가변길이문자형,호수,식별자,N,생략
1920,호출부호_V50,가변길이문자형,호출부호,식별자,Y,생략
1921,혼인구분코드_C2,고정길이문자형,혼인구분코드,코드,Y,생략
1922,화기번호_V8,가변길이문자형,화기번호,번호,Y,생략
1923,화력지원통제수단구분코드_C8,고정길이문자형,화력지원통제수단구분코드,코드,Y,생략
1924,화력지원협조방법코드_C2,고정길이문자형,화력지원협조방법코드,코드,Y,생략
1925,화력지원협조수단번호_V10,가변길이문자형,화력지원협조수단번호,번호,Y,생략
1926,화력체계표적번호_C6,고정길이문자형,화력체계표적번호,번호,Y,생략
1927,화면번호_V13,가변길이문자형,화면번호,번호,Y,생략
1928,화물명세서번호_V24,가변길이문자형,화물명세서번호,번호,Y,생략
1929,화물형태코드_C1,고정길이문자형,화물형태코드,코드,Y,생략
1930,화생방공격구분코드_C1,고정길이문자형,화생방공격구분코드,코드,Y,생략
1931,화생방공격용기종류코드_C2,고정길이문자형,화생방공격용기종류코드,코드,Y,생략
1932,화생방공격횟수일련번호_V3,가변길이문자형,화생방공격횟수일련번호,번호,Y,생략
1933,화생방구분코드_C1,고정길이문자형,화생방구분코드,코드,Y,생략
1934,화생방누출상태코드_C1,고정길이문자형,화생방누출상태코드,코드,Y,생략
1935,화생방누출유형코드_C1,고정길이문자형,화생방누출유형코드,코드,Y,생략
1936,화생방보고번호_I20,정수,화생방보고번호,번호,Y,생략
1937,화생방살포고도코드_C1,고정길이문자형,화생방살포고도코드,코드,Y,생략
1938,화생방살포크기코드_C1,고정길이문자형,화생방살포크기코드,코드,Y,생략
1939,화생방예상오염수준단위코드_C2,고정길이문자형,화생방예상오염수준단위코드,코드,Y,생략
1940,화생방오염구분코드_C1,고정길이문자형,화생방오염구분코드,코드,Y,생략
1941,화생방오염지역구분코드_C1,고정길이문자형,화생방오염지역구분코드,코드,Y,생략
1942,화생방일반경보결과코드_C1,고정길이문자형,화생방일반경보결과코드,코드,Y,생략
1943,화생방잠재오염판단코드_C1,고정길이문자형,화생방잠재오염판단코드,코드,Y,생략
1944,화생방장비신뢰도코드_C1,고정길이문자형,화생방장비신뢰도코드,코드,Y,생략
1945,화생방지형수목유형코드_C2,고정길이문자형,화생방지형수목유형코드,코드,Y,생략
1946,화생방탐지방법코드_C2,고정길이문자형,화생방탐지방법코드,코드,Y,생략
1947,화생방투발용기유형코드_C2,고정길이문자형,화생방투발용기유형코드,코드,Y,생략
1948,화생방폭발형태코드_C1,고정길이문자형,화생방폭발형태코드,코드,Y,생략
1949,화생방표본종류코드_C1,고정길이문자형,화생방표본종류코드,코드,Y,생략
1950,화생방화학탄약크기코드_C1,고정길이문자형,화생방화학탄약크기코드,코드,Y,생략
1951,화학작용제적용종류코드_C4,고정길이문자형,화학작용제적용종류코드,코드,Y,생략
1952,화학작용제지속유형코드_C1,고정길이문자형,화학작용제지속유형코드,코드,Y,생략
1953,화학풍통신문유효기간구분코드_C1,고정길이문자형,화학풍통신문유효기간구분코드,코드,Y,생략
1954,확률_I5,정수,확률,비율,Y,생략
1955,확인번호_V20,가변길이문자형,확인번호,번호,Y,생략
1956,확인서번호_V20,가변길이문자형,확인서번호,번호,Y,생략
1957,확정구분코드_C1,고정길이문자형,확정구분코드,코드,Y,생략
1958,"환율_F10,3",실수,환율,금액,N,생략
1959,"환율_F7,2",실수,환율,금액,Y,생략
1960,"환율_F9,5",실수,환율,금액,N,생략
1961,환자번호_V12,가변길이문자형,환자번호,번호,Y,생략
1962,활동번호_V20,가변길이문자형,활동번호,번호,Y,생략
1963,활주로구분코드_C1,고정길이문자형,활주로구분코드,코드,Y,생략
1964,활주로번호_V5,가변길이문자형,활주로번호,번호,Y,생략
1965,활주로작전상태코드_C1,고정길이문자형,활주로작전상태코드,코드,Y,생략
1966,회계구분코드_C1,고정길이문자형,회계구분코드,코드,Y,생략
1967,회계직구분코드_C2,고정길이문자형,회계직구분코드,코드,Y,생략
1968,회계코드_C3,고정길이문자형,회계코드,코드,Y,생략
1969,회선번호_V10,가변길이문자형,회선번호,번호,Y,생략
1970,회수번호_V4,가변길이문자형,회수번호,번호,Y,생략
1971,회차_I4,정수,회차,비율,Y,생략
1972,획득및유지비구분코드_C2,고정길이문자형,획득및유지비구분코드,코드,Y,생략
1973,횟수_F10,실수,횟수,수량,Y,생략
1974,횟수_F5,실수,횟수,수량,N,생략
1975,후방지역작전구분코드_C2,고정길이문자형,후방지역작전구분코드,코드,Y,생략
1976,훈격코드_C2,고정길이문자형,훈격코드,코드,Y,생략
1977,훈련장번호_V36,가변길이문자형,훈련장번호,번호,Y,생략
1978,훈련정보식별번호_V16,가변길이문자형,훈련정보식별번호,번호,Y,생략
1979,훈련주기_I2,정수,훈련주기,시간,Y,생략
1980,휴가구분코드_C1,고정길이문자형,휴가구분코드,코드,Y,생략
1981,휴가코드_C2,고정길이문자형,휴가코드,코드,Y,생략
1982,"흘수_F5,2",실수,흘수,차원,Y,생략
1983,내용_XML,XMLTYPE,내용,텍스트,N,생략
1984,암호화적용_V100,가변길이문자형,암호화적용,텍스트,Y,생략
1985,미사일항적유형코드_C1,고정길이문자형,미사일항적유형코드,코드,Y,생략
1986,미사일감지기구분코드_C1,고정길이문자형,미사일감지기구분코드,코드,Y,생략
1987,미사일정보출처구분코드_C1,고정길이문자형,미사일정보출처구분코드,코드,Y,생략
1988,성명_V100,가변길이문자형,성명,이름,N,생략
1989,도시요소종류코드_C16,고정길이문자형,도시요소종류코드,코드,Y,생략
1990,지도종류코드_C1,고정길이문자형,지도종류코드,코드,Y,생략
1991,제목_V100,가변길이문자형,제목,이름,N,생략
1992,전투피해평가요약보고식별번호_V18,가변길이문자형,전투피해평가요약보고식별번호,번호,Y,생략
1993,"수심_F12,2",실수,수심,차원,N,생략
1994,"계수_F12,2",실수,계수,비율,N,생략
1995,"크기_F8,4",실수,크기,비율,N,생략
1996,핵위험수준구분코드_C1,고정길이문자형,핵위험수준구분코드,코드,Y,생략
1997,누출핵작용제종류코드_C2,고정길이문자형,누출핵작용제종류코드,코드,Y,생략
1998,방공무기통제코드_C1,고정길이문자형,방공무기통제코드,코드,Y,생략
1999,ID_V200,가변길이문자형,ID,식별자,N,생략
2000,동원일시구분코드_C1,고정길이문자형,동원일시구분코드,코드,Y,생략
2001,월광코드_C3,고정길이문자형,월광코드,코드,Y,생략
2002,향토방위보급품목유형구분코드_C2,고정길이문자형,향토방위보급품목유형구분코드,코드,Y,생략
2003,병력수_I10,정수,병력수,수량,Y,생략
2004,규격번호_V30,가변길이문자형,규격번호,번호,Y,생략
2005,시설영상번호_V4,가변길이문자형,시설영상번호,번호,Y,생략
2006,주공격점영상번호_V4,가변길이문자형,주공격점영상번호,번호,Y,생략
2007,월광_V3,가변길이문자형,월광,텍스트,Y,생략
2008,"동경_F6,3",실수,동경,좌표,Y,생략
2009,"방위각_F11,8",실수,방위각,각도,N,생략
2010,전술탄도유도탄유형코드_C4,고정길이문자형,전술탄도유도탄유형코드,코드,Y,생략
2011,전술탄도유도탄확장코드_C2,고정길이문자형,전술탄도유도탄확장코드,코드,Y,생략
2012,요격수단부호_V15,가변길이문자형,요격수단부호,식별자,Y,생략
2013,교전상태코드_C2,고정길이문자형,교전상태코드,코드,Y,생략
2014,대상번호_I3,정수,대상번호,번호,Y,생략
2015,수행임무상태코드_C2,고정길이문자형,수행임무상태코드,코드,Y,생략
2016,창조21모델제병표적처리결과코드_C1,고정길이문자형,창조21모델제병표적처리결과코드,코드,Y,생략
2017,창조21모델제병표적식별코드_C1,고정길이문자형,창조21모델제병표적식별코드,코드,Y,생략
2018,창조21모델포대코드_C1,고정길이문자형,창조21모델포대코드,코드,Y,생략
2019,동원품목일련번호_V9,가변길이문자형,동원품목일련번호,번호,Y,생략
